 55 56 59 60 58 52 48 42 35 29 27 24 22 19 19 19 19 18 17 17 17 18 19 18 17 16 17 19 20 22 24 25 25 26 27 28 28 27 26 27 29 30 33 36 38 41 45 49 52 56 58 58 57 56 49 39 33 25 17 10 5 1 0 0 0 1 1 1 3 7 11 15 21 24 27 28 28 27 26 24 22 19 17 16 17 18 22 24 26 27 27 25 21 16 13 6 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 3 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 1 1 4 6 9 11 14 17
 56 58 62 64 61 56 50 44 36 32 28 25 23 20 19 18 18 15 15 14 15 16 18 19 18 17 18 20 20 22 22 23 22 24 27 28 29 28 27 28 29 29 30 32 35 39 44 50 54 57 58 57 56 54 45 37 33 24 20 14 10 1 1 0 0 0 1 2 4 6 13 18 22 25 26 27 28 26 25 23 21 17 13 11 13 17 21 23 24 24 23 22 19 15 12 6 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 6 5 2 1 1 1 0 0 0 0 0 5 6 2 1 1 1 0 0 0 0 0 1 5 7 10 12 15 18
 58 60 63 64 62 58 54 49 40 35 30 26 24 21 18 18 16 14 13 10 12 15 15 17 17 16 17 18 20 21 21 22 23 26 28 28 29 29 28 27 27 27 28 30 32 36 42 49 53 54 55 54 54 51 42 35 30 26 25 19 11 3 1 1 0 0 2 4 4 6 13 18 22 25 25 26 27 25 23 20 19 16 11 10 13 15 17 19 20 20 20 20 18 14 11 4 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 5 2 1 1 1 1 1 1 1 2 5 7 3 1 1 1 1 0 0 0 0 0 0 4 8 11 13 16 20
 60 62 62 62 60 59 56 52 44 37 32 28 25 21 18 17 16 14 14 12 14 16 15 14 16 15 17 18 19 21 21 23 24 26 27 28 28 28 27 28 28 27 27 27 29 34 39 45 51 54 53 52 51 46 37 32 30 30 29 24 11 4 1 1 0 0 3 4 5 8 13 17 22 26 27 27 26 23 21 18 15 14 11 8 10 12 14 16 16 18 19 19 16 13 9 3 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 3 1 1 1 1 1 1 1 2 6 9 8 6 1 1 1 1 0 0 0 0 0 0 7 11 13 14 17 21
 60 62 63 63 61 59 56 52 46 38 32 27 25 23 19 17 16 15 12 12 15 17 15 13 15 15 16 17 18 19 20 22 24 25 26 27 27 28 28 28 28 25 24 25 27 32 37 42 47 51 50 50 49 44 37 34 32 33 31 22 10 4 1 1 0 0 3 4 5 8 12 17 21 24 26 26 25 23 21 18 15 13 11 9 8 9 12 13 14 16 19 17 14 11 8 3 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 1 1 1 1 1 1 4 7 9 12 7 3 1 1 1 0 0 0 0 0 1 7 11 12 14 18 22
 59 62 64 64 63 60 56 52 46 39 32 28 25 24 21 18 17 14 10 12 16 17 15 14 15 17 17 18 18 19 20 22 24 25 26 27 28 28 28 28 26 23 23 23 23 29 36 40 43 45 47 49 49 43 38 37 36 36 31 20 10 4 1 1 0 1 2 3 6 8 12 17 22 24 25 26 25 23 21 17 15 13 10 9 8 8 10 12 13 15 17 15 11 9 7 2 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 2 1 3 2 2 4 6 8 10 11 9 6 4 1 1 1 0 0 1 0 1 4 9 11 14 19 24
 58 61 63 63 62 60 55 50 45 40 34 27 23 22 21 19 17 14 9 12 15 16 16 17 17 17 19 20 22 24 24 24 25 26 25 26 27 30 30 28 24 23 23 23 23 28 35 38 38 43 48 48 47 41 38 38 39 37 31 22 12 3 1 1 0 1 3 2 4 10 15 20 24 26 27 26 23 21 19 16 13 11 9 8 7 8 10 12 13 15 16 13 10 8 6 2 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 2 4 4 5 6 7 8 10 12 13 11 9 6 2 1 1 0 0 0 0 1 1 7 11 15 20 25
 57 59 61 60 58 55 52 48 44 41 35 28 25 22 21 20 16 13 10 12 14 15 16 17 17 17 18 20 22 23 24 25 26 25 25 25 26 26 28 26 23 23 23 23 23 25 30 34 36 41 44 45 45 43 40 41 40 39 35 26 14 3 1 1 0 1 1 1 3 9 16 20 24 27 27 26 24 23 20 17 14 12 9 7 6 6 8 10 11 14 14 11 8 5 4 2 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 5 5 6 8 9 12 13 14 15 13 11 9 4 1 0 0 0 0 0 0 0 3 11 15 19 24
 57 59 59 57 53 51 48 45 42 38 33 29 26 22 20 18 17 15 13 13 15 16 16 17 17 18 19 20 22 24 26 27 28 27 28 28 28 29 27 23 23 23 23 23 23 23 23 32 39 42 42 43 43 41 43 45 41 40 36 28 18 6 1 1 0 0 1 1 3 9 15 20 23 26 28 26 25 23 21 17 12 9 7 7 8 8 5 6 9 13 12 9 6 4 3 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 7 8 9 10 13 16 17 18 18 17 14 11 9 5 0 0 0 0 0 0 0 1 11 15 19 23
 55 57 57 54 51 47 43 40 37 33 30 27 25 22 21 17 15 13 13 12 16 13 14 15 16 18 20 22 23 25 28 28 28 28 28 28 28 28 25 23 23 23 23 23 23 23 23 31 39 41 41 42 42 39 42 44 42 41 37 28 19 5 1 1 0 0 1 1 3 9 15 19 22 24 26 27 26 24 21 16 11 8 6 6 7 7 3 5 8 9 9 6 5 3 1 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 6 8 10 12 17 20 22 23 22 20 17 14 12 8 1 0 0 0 0 0 0 0 8 13 16 21
 53 54 54 52 48 43 39 36 32 30 27 24 22 21 21 17 16 14 12 13 16 14 15 15 16 19 21 23 24 26 27 27 27 27 26 24 23 23 23 23 23 23 23 23 23 23 24 34 38 39 42 43 42 40 43 43 41 40 37 27 14 1 1 1 0 0 1 1 4 9 15 20 23 24 26 26 25 23 20 15 10 8 6 5 5 3 2 4 6 5 5 3 3 3 2 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 4 8 12 16 22 25 28 27 26 23 21 18 15 10 1 0 0 0 0 0 0 0 2 10 13 19
 49 50 50 48 44 39 36 34 31 27 25 21 19 17 15 14 16 15 14 15 15 15 15 17 18 20 23 25 26 27 28 28 27 23 23 23 23 23 23 23 23 23 23 23 23 23 27 34 37 38 40 44 42 44 46 45 43 41 35 23 7 1 1 1 0 0 1 1 5 11 16 19 22 24 25 26 25 22 19 13 9 6 5 5 4 2 1 1 1 1 1 1 3 2 1 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 5 10 14 21 26 30 30 29 27 25 24 23 19 13 4 1 0 0 0 0 0 0 1 7 13 19
 45 46 46 44 40 36 34 31 27 23 21 20 18 14 14 14 16 15 14 15 15 15 16 17 18 19 22 24 25 26 27 26 23 23 23 23 23 23 23 23 23 23 23 23 23 23 28 34 36 38 40 42 42 42 44 43 45 42 32 18 3 1 1 1 0 0 1 1 4 13 17 19 21 23 24 26 24 21 19 14 10 6 5 3 1 1 1 1 1 1 1 1 1 1 1 1 1 2 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 3 11 18 26 30 29 30 31 29 27 27 27 21 14 4 1 0 0 0 0 0 0 0 4 11 18
 42 42 40 39 35 33 31 27 24 20 19 20 19 16 15 16 17 16 15 15 15 16 17 17 19 21 24 26 27 27 25 23 23 23 23 23 23 23 23 23 23 23 23 23 23 23 29 34 36 38 39 41 43 43 43 43 43 40 31 15 1 1 1 1 0 1 1 1 5 11 16 19 21 23 25 26 25 22 18 14 10 7 4 1 1 1 1 1 1 1 1 1 1 1 1 1 1 5 4 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 5 13 22 29 33 31 30 29 31 30 29 26 21 15 5 1 0 0 0 0 0 0 0 6 13 21
 40 38 36 34 32 28 26 24 21 20 19 19 17 17 18 19 18 15 14 15 16 17 18 17 20 23 24 26 27 27 24 23 23 23 23 23 23 23 23 23 23 23 23 23 23 24 30 33 35 37 38 40 43 44 44 42 41 38 30 12 1 1 1 1 0 1 1 2 6 9 13 17 20 23 25 27 25 21 18 14 9 6 3 1 1 1 1 1 1 1 1 1 1 1 1 1 3 9 8 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 4 16 25 30 33 31 31 30 31 32 31 27 22 15 4 1 0 0 0 0 0 0 0 10 14 22
 37 34 31 31 29 25 23 20 20 18 18 18 16 17 19 18 18 15 14 16 16 17 18 19 22 23 24 24 25 25 23 23 23 23 23 23 23 23 23 23 23 23 23 23 23 28 31 32 35 36 36 38 42 43 41 40 38 36 24 9 4 1 1 0 0 1 1 2 6 9 11 14 18 23 25 26 25 21 17 14 10 6 4 1 1 1 1 1 1 1 1 1 1 1 1 2 6 11 10 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 18 26 29 31 27 29 29 29 29 30 27 22 16 6 1 0 0 0 0 0 0 0 5 10 19
 33 31 28 27 25 24 23 21 19 17 16 17 17 18 18 17 18 16 16 17 18 19 20 23 24 25 26 27 27 25 23 23 23 23 23 23 23 23 23 23 23 23 23 23 24 31 33 34 37 37 34 38 43 43 39 37 34 29 18 7 5 3 1 0 0 1 1 2 6 9 10 13 17 21 25 25 25 22 17 14 11 8 5 2 1 1 1 1 1 1 1 1 1 1 3 4 9 14 12 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 20 24 27 29 30 31 30 32 30 29 24 21 17 7 1 0 0 0 0 0 0 0 1 3 17
 29 28 26 26 24 23 21 19 18 16 16 17 18 20 18 16 16 16 17 17 19 19 21 23 24 24 24 24 24 23 23 23 23 23 23 23 23 23 23 23 23 23 23 23 27 31 34 36 36 35 35 39 41 40 38 38 32 26 13 5 3 1 1 0 0 1 2 3 7 7 9 12 15 19 22 24 26 25 21 17 13 8 4 1 1 1 1 1 1 1 1 1 1 1 4 6 11 15 12 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 19 22 24 26 27 29 30 30 30 27 24 22 18 8 1 0 0 0 0 0 0 0 0 1 12
 28 27 26 23 22 20 18 17 17 16 17 18 19 21 20 16 16 15 16 18 20 20 20 22 24 25 25 25 25 24 23 23 23 23 23 23 23 23 23 23 23 23 23 23 28 33 36 36 35 36 38 41 41 39 37 34 29 22 11 4 1 1 1 0 0 1 1 4 7 7 7 11 15 19 21 24 26 27 25 20 15 10 5 1 1 1 1 1 1 1 1 1 1 2 5 9 14 17 9 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 19 20 21 23 27 29 30 28 28 27 24 22 19 9 1 1 0 0 0 0 0 0 0 0 9
 27 26 24 23 21 19 17 17 17 17 18 18 20 21 20 17 16 15 16 19 20 20 20 22 24 25 27 27 26 26 25 23 23 23 23 23 23 23 23 23 23 23 23 24 31 35 35 35 35 38 41 43 42 40 36 31 26 19 11 3 1 1 1 0 0 1 1 4 5 5 6 11 15 18 21 24 26 28 27 23 19 14 7 1 1 1 1 1 1 1 1 1 1 1 5 10 16 18 6 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 12 17 18 19 22 26 29 29 29 26 26 23 22 19 15 8 1 0 0 0 0 0 0 0 0 7
 28 26 24 23 22 21 19 19 19 18 19 19 19 21 20 18 15 17 19 20 20 20 20 22 22 23 24 24 24 25 25 26 24 23 23 23 22 23 23 23 23 23 25 30 33 34 34 35 37 41 44 44 43 41 36 31 25 16 9 3 1 1 1 0 1 1 1 3 3 2 5 10 13 17 20 24 27 29 30 26 21 16 8 2 1 1 1 1 1 1 1 1 1 1 5 9 16 18 4 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 8 11 14 17 20 24 26 27 25 25 25 22 21 19 17 12 1 0 0 0 0 0 0 0 0 5
 23 22 22 22 21 20 18 19 18 16 19 20 20 21 19 16 15 18 19 20 21 22 22 23 24 25 25 25 25 26 26 26 26 25 25 24 23 23 23 23 23 25 28 30 33 33 33 35 40 47 49 47 45 42 35 28 22 14 7 1 1 1 1 0 1 1 1 3 2 1 5 9 13 17 21 25 29 31 32 28 24 18 11 2 1 1 1 1 1 1 1 1 1 3 6 11 16 15 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 6 8 13 18 21 25 24 24 25 25 24 21 20 18 15 12 6 1 0 0 0 0 0 0 0 0
 20 20 21 22 21 21 20 19 16 15 18 18 19 20 18 16 14 18 19 20 22 22 21 22 23 24 24 25 25 26 25 25 25 27 26 24 23 23 23 24 26 30 29 30 32 32 33 36 40 47 50 50 48 43 37 29 22 13 4 1 1 1 0 0 1 1 1 1 1 2 5 8 12 16 20 25 29 32 33 32 27 21 13 2 1 1 1 1 1 1 1 1 1 2 5 9 14 14 2 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 3 7 10 14 18 21 23 22 24 24 22 20 18 18 16 13 9 1 0 0 0 0 0 0 0 0
 17 18 18 20 21 23 23 20 17 16 15 16 17 18 17 16 16 19 20 22 22 22 21 23 24 24 25 25 25 25 24 25 26 26 25 23 24 24 25 28 31 33 32 32 32 32 35 38 43 48 50 51 50 45 38 31 22 11 3 1 1 1 0 0 1 1 1 1 1 3 6 8 12 16 21 26 29 31 33 34 29 22 13 5 1 1 1 0 0 1 1 1 1 1 3 9 12 9 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 6 9 12 15 18 21 20 21 22 20 17 16 16 17 15 11 3 1 0 0 0 0 0 0 0
 16 16 16 18 20 23 26 22 19 16 13 16 16 15 14 14 18 20 22 23 23 23 22 23 24 24 25 24 24 23 24 25 27 26 24 24 25 26 27 30 34 33 33 33 32 35 37 41 47 51 51 50 49 43 39 32 20 9 4 1 1 1 0 0 1 1 2 2 2 3 6 9 14 18 22 27 30 31 32 35 30 23 15 6 1 0 0 0 0 0 0 1 1 1 2 8 9 2 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 5 8 11 14 17 19 19 18 19 17 15 15 15 16 17 14 9 1 0 0 0 0 0 0 0
 15 15 16 17 20 23 25 23 17 14 14 16 15 13 12 14 19 21 24 26 25 25 24 24 23 23 23 22 23 24 25 26 26 25 25 27 29 29 31 32 32 33 33 32 33 37 40 46 52 53 53 51 46 41 39 33 20 11 5 1 1 1 0 0 1 1 1 1 2 2 5 10 14 17 21 26 29 30 31 34 32 25 17 3 0 0 0 0 0 0 0 0 1 1 1 5 3 1 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 4 8 12 14 16 17 18 15 14 14 15 15 17 18 17 12 1 0 0 0 0 0 0 0
 15 16 16 16 18 20 21 20 15 13 16 15 12 12 14 17 20 22 25 25 25 25 25 26 25 24 25 25 24 25 25 26 25 26 27 29 30 31 30 32 34 36 33 33 37 42 46 50 52 52 51 49 44 39 35 29 20 12 7 4 1 1 0 1 1 1 1 1 1 3 7 11 15 17 20 23 27 30 32 33 31 24 16 4 0 0 0 0 0 0 0 0 0 1 1 1 1 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 5 7 10 11 12 15 15 15 14 16 18 17 17 19 17 14 1 1 0 0 0 0 0 0
 18 17 17 18 18 17 17 16 15 15 15 14 13 12 14 19 21 22 24 24 24 24 25 25 25 25 25 24 24 24 26 26 27 28 30 31 30 30 30 32 34 34 32 34 40 45 50 54 56 54 51 49 44 39 33 27 19 11 6 3 1 0 0 1 1 1 1 1 1 4 8 10 13 16 18 21 24 28 30 31 30 24 16 7 0 0 0 0 0 0 0 0 0 0 1 1 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 5 8 9 10 12 14 13 13 14 14 15 15 16 15 14 1 1 0 0 0 0 0 0
 17 17 18 19 17 15 14 13 14 14 14 14 15 14 15 19 21 22 22 23 23 23 23 24 24 24 23 23 23 24 26 28 30 31 32 31 30 30 32 32 32 30 32 36 43 47 52 55 55 55 53 48 43 38 32 24 18 10 4 1 1 0 0 1 1 1 1 1 1 4 8 10 12 14 15 18 22 26 28 28 28 23 17 4 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 3 6 8 8 9 11 12 11 11 12 13 16 17 15 10 1 1 0 0 0 0 0 0
 18 18 18 18 16 13 13 12 12 12 13 13 15 15 17 19 21 22 22 22 23 23 24 25 25 25 24 24 25 25 27 29 30 30 31 31 31 32 34 33 30 29 35 40 46 49 54 56 55 55 53 48 42 37 29 22 15 8 4 2 1 0 0 1 1 1 1 1 1 5 8 10 12 15 16 18 21 25 27 28 27 22 17 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 5 5 5 6 8 8 7 8 10 13 16 18 15 6 1 1 0 0 0 0 0 0
 19 19 17 16 15 14 13 12 11 11 12 12 12 13 17 19 22 22 22 22 22 24 27 26 25 25 24 25 26 27 28 27 28 28 29 31 31 31 31 31 29 32 37 43 48 49 54 56 56 57 52 47 43 34 26 20 12 4 2 1 0 0 0 1 1 1 1 1 1 4 9 11 11 11 14 17 20 24 27 27 27 23 15 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 2 2 3 4 7 6 5 6 8 10 12 15 12 1 1 1 0 0 0 0 0 0
 19 19 19 17 15 14 14 13 14 12 10 11 12 14 17 19 21 23 23 22 21 24 26 26 24 23 23 23 25 26 27 28 29 30 30 29 31 31 29 27 30 35 40 46 48 52 54 54 55 56 51 46 41 34 26 19 11 3 1 1 0 0 0 1 1 1 1 1 3 6 9 11 12 12 13 16 19 24 26 25 25 22 17 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 6 5 5 5 5 3 1 1 4 9 9 11 13 6 1 1 0 0 0 0 0 0 0
 19 19 20 18 15 14 13 13 14 12 10 10 12 15 18 19 22 25 24 23 23 23 24 24 24 24 22 22 24 25 26 27 28 28 28 29 29 29 27 29 33 37 42 47 48 50 51 56 55 54 50 47 42 36 27 16 7 1 1 0 0 0 1 1 1 1 2 1 3 6 9 11 11 12 14 16 18 23 24 24 25 23 18 3 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 8 7 7 6 4 1 1 1 1 2 5 5 5 1 1 1 0 0 0 0 0 0 0
 19 20 20 17 15 13 12 13 12 12 11 11 11 15 18 18 22 25 24 25 23 23 23 23 23 24 23 23 24 24 26 28 26 26 27 29 27 26 28 32 36 40 43 47 50 50 50 53 54 52 49 48 44 38 29 14 5 2 0 0 0 0 1 1 1 2 3 1 4 7 9 11 13 14 14 15 17 21 22 23 25 24 18 10 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 13 11 11 10 7 5 1 1 1 1 1 1 1 1 1 1 0 0 0 0 0 0 0 0
 19 20 19 15 13 13 12 12 10 10 12 13 13 14 18 20 22 25 26 25 24 24 26 25 23 23 23 23 22 23 26 27 26 25 25 26 26 27 31 35 39 43 45 46 51 52 52 50 47 47 48 48 45 38 30 16 6 1 0 0 0 1 1 1 1 1 2 3 6 9 10 12 15 18 17 15 16 19 21 23 24 24 19 14 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 13 16 16 15 14 11 10 8 1 1 0 0 0 1 1 1 1 0 0 0 0 0 0 0 0 0
 18 19 17 16 13 13 11 8 8 8 11 16 16 17 18 21 23 23 24 25 26 26 26 24 23 23 25 26 23 23 24 25 26 26 24 24 27 30 34 38 41 45 46 46 48 49 48 48 46 46 48 46 41 35 26 12 2 0 0 0 0 1 1 1 1 1 1 5 8 10 11 13 14 16 15 14 15 20 21 22 25 24 19 17 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 13 16 18 20 20 19 17 15 12 10 3 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
